mass_feature,replicate_name,adjusted_area,sample_fraction,z,treatment,retention_time,mz,timepoint,experiment_id
L-Serine,230717_Smp_G5_Hom1_T12_B,3884154.872933156,Particulate,1,Homarine,12.431375,106.050419,12,G51
L-Serine,230717_Smp_G5_Hom1_T12_C,1797322.1611141171,Particulate,1,Homarine,12.431375,106.050419,12,G51
L-Serine,230717_Smp_G5_Hom1_T24_A,3345535.3052152074,Particulate,1,Homarine,12.431375,106.050419,24,G51
L-Serine,230717_Smp_G5_Hom1_T24_B,5387062.323747159,Particulate,1,Homarine,12.431375,106.050419,24,G51
L-Serine,230717_Smp_G5_Hom1_T24_C,2256065.9207676114,Particulate,1,Homarine,12.431375,106.050419,24,G51
L-Serine,230717_Smp_G5_Hom1_T48_A,12588586.435746375,Particulate,1,Homarine,12.431375,106.050419,48,G51
L-Serine,230717_Smp_G5_Hom1_T48_B,3190552.728156602,Particulate,1,Homarine,12.431375,106.050419,48,G51
L-Serine,230717_Smp_G5_Hom1_T48_C,14047446.10156812,Particulate,1,Homarine,12.431375,106.050419,48,G51
L-Serine,230717_Smp_G5_Hom1_T96_A,5023580.434419825,Particulate,1,Homarine,12.431375,106.050419,96,G51
L-Serine,230717_Smp_G5_Hom1_T96_B,2514885.930964309,Particulate,1,Homarine,12.431375,106.050419,96,G51
L-Serine,230717_Smp_G5_Hom1_T96_C,4207527.123019407,Particulate,1,Homarine,12.431375,106.050419,96,G51
L-Serine,230717_Smp_G5_Hom2_C_A,3494179.3211171883,Particulate,1,Control,12.431375,106.050419,NA,G52
L-Serine,230717_Smp_G5_Hom2_C_B,8626555.657414827,Particulate,1,Control,12.431375,106.050419,NA,G52
L-Serine,230717_Smp_G5_Hom2_C_C,4274764.004658811,Particulate,1,Control,12.431375,106.050419,NA,G52
L-Serine,230717_Smp_G5_Hom2_T0_A,5703789.3412129395,Particulate,1,Homarine,12.431375,106.050419,0,G52
L-Serine,230717_Smp_G5_Hom2_T0_B,4901612.560718554,Particulate,1,Homarine,12.431375,106.050419,0,G52
L-Serine,230717_Smp_G5_Hom2_T0_C,3389492.944151917,Particulate,1,Homarine,12.431375,106.050419,0,G52
L-Serine,230717_Smp_G5_Hom2_T6_A,9360971.1401154,Particulate,1,Homarine,12.431375,106.050419,6,G52
L-Serine,230717_Smp_G5_Hom2_T6_B,9317410.329471514,Particulate,1,Homarine,12.431375,106.050419,6,G52
L-Serine,230717_Smp_G5_Hom2_T6_C,5345444.657029472,Particulate,1,Homarine,12.431375,106.050419,6,G52
L-Serine,230717_Smp_G5_Hom2_T12_A,6475343.85304371,Particulate,1,Homarine,12.431375,106.050419,12,G52
L-Serine,230717_Smp_G5_Hom2_T12_B,3809285.8512416705,Particulate,1,Homarine,12.431375,106.050419,12,G52
L-Serine,230717_Smp_G5_Hom2_T12_C,5931004.510894435,Particulate,1,Homarine,12.431375,106.050419,12,G52
L-Serine,230717_Smp_G5_Hom2_T24_A,4005431.1674588113,Particulate,1,Homarine,12.431375,106.050419,24,G52
L-Serine,230717_Smp_G5_Hom2_T24_B,4842194.969017965,Particulate,1,Homarine,12.431375,106.050419,24,G52
L-Serine,230717_Smp_G5_Hom2_T24_C,3087822.1116404934,Particulate,1,Homarine,12.431375,106.050419,24,G52
L-Serine,230717_Smp_G5_Hom2_T48_A,5492124.214774135,Particulate,1,Homarine,12.431375,106.050419,48,G52
L-Serine,230717_Smp_G5_Hom2_T48_B,2228445.7101273085,Particulate,1,Homarine,12.431375,106.050419,48,G52
L-Serine,230717_Smp_G5_Hom2_T48_C,5072342.671439845,Particulate,1,Homarine,12.431375,106.050419,48,G52
L-Serine,230717_Smp_G5_Hom2_T96_A,9173223.681826148,Particulate,1,Homarine,12.431375,106.050419,96,G52
L-Serine,230717_Smp_G5_Hom2_T96_B,9638733.39547199,Particulate,1,Homarine,12.431375,106.050419,96,G52
L-Serine,230717_Smp_G5_Hom2_T96_C,20530711.68967194,Particulate,1,Homarine,12.431375,106.050419,96,G52
L-Tryptophan,230717_Smp_G5_Hom1_C_A,618797.6037222642,Particulate,1,Control,8.546756756756757,NA,NA,G51
L-Tryptophan,230717_Smp_G5_Hom1_C_B,222174.3759653022,Particulate,1,Control,8.546756756756757,NA,NA,G51
L-Tryptophan,230717_Smp_G5_Hom1_C_C,379429.916628636,Particulate,1,Control,8.546756756756757,NA,NA,G51
L-Tryptophan,230717_Smp_G5_Hom1_T0_A,520927.4403730378,Particulate,1,Homarine,8.546756756756757,NA,0,G51
L-Tryptophan,230717_Smp_G5_Hom1_T0_B,278251.42742524354,Particulate,1,Homarine,8.546756756756757,NA,0,G51
L-Tryptophan,230717_Smp_G5_Hom1_T0_C,502742.6406910945,Particulate,1,Homarine,8.546756756756757,NA,0,G51
L-Tryptophan,230717_Smp_G5_Hom1_T6_A,760923.4772978958,Particulate,1,Homarine,8.546756756756757,NA,6,G51
L-Tryptophan,230717_Smp_G5_Hom1_T6_B,370327.5397726021,Particulate,1,Homarine,8.546756756756757,NA,6,G51
L-Tryptophan,230717_Smp_G5_Hom1_T6_C,466220.44124329934,Particulate,1,Homarine,8.546756756756757,NA,6,G51
L-Tryptophan,230717_Smp_G5_Hom1_T12_A,706922.7631506505,Particulate,1,Homarine,8.546756756756757,NA,12,G51
L-Tryptophan,230717_Smp_G5_Hom1_T12_B,373288.238708907,Particulate,1,Homarine,8.546756756756757,NA,12,G51
L-Tryptophan,230717_Smp_G5_Hom1_T12_C,213719.65262943995,Particulate,1,Homarine,8.546756756756757,NA,12,G51
L-Tryptophan,230717_Smp_G5_Hom1_T24_A,295866.74002052203,Particulate,1,Homarine,8.546756756756757,NA,24,G51
L-Tryptophan,230717_Smp_G5_Hom1_T24_B,230262.83137823007,Particulate,1,Homarine,8.546756756756757,NA,24,G51
L-Tryptophan,230717_Smp_G5_Hom1_T24_C,151323.81515202773,Particulate,1,Homarine,8.546756756756757,NA,24,G51
L-Tryptophan,230717_Smp_G5_Hom1_T48_A,763065.2034631417,Particulate,1,Homarine,8.546756756756757,NA,48,G51
L-Tryptophan,230717_Smp_G5_Hom1_T48_B,523690.31088877976,Particulate,1,Homarine,8.546756756756757,NA,48,G51
L-Tryptophan,230717_Smp_G5_Hom1_T48_C,1235442.1126905964,Particulate,1,Homarine,8.546756756756757,NA,48,G51
L-Tryptophan,230717_Smp_G5_Hom1_T96_A,3724600.9364930266,Particulate,1,Homarine,8.546756756756757,NA,96,G51
L-Tryptophan,230717_Smp_G5_Hom1_T96_B,906294.0135392894,Particulate,1,Homarine,8.546756756756757,NA,96,G51
L-Tryptophan,230717_Smp_G5_Hom1_T96_C,2893544.936922576,Particulate,1,Homarine,8.546756756756757,NA,96,G51
L-Tryptophan,230717_Smp_G5_Hom2_C_A,563990.4571733262,Particulate,1,Control,8.546756756756757,NA,NA,G52
L-Tryptophan,230717_Smp_G5_Hom2_C_B,1204817.959075846,Particulate,1,Control,8.546756756756757,NA,NA,G52
L-Tryptophan,230717_Smp_G5_Hom2_C_C,1507376.1870399264,Particulate,1,Control,8.546756756756757,NA,NA,G52
L-Tryptophan,230717_Smp_G5_Hom2_T0_A,1919208.0582148463,Particulate,1,Homarine,8.546756756756757,NA,0,G52
L-Tryptophan,230717_Smp_G5_Hom2_T0_B,1384626.6338043406,Particulate,1,Homarine,8.546756756756757,NA,0,G52
L-Tryptophan,230717_Smp_G5_Hom2_T0_C,2534810.890786434,Particulate,1,Homarine,8.546756756756757,NA,0,G52
L-Tryptophan,230717_Smp_G5_Hom2_T6_A,1809785.659004648,Particulate,1,Homarine,8.546756756756757,NA,6,G52
L-Tryptophan,230717_Smp_G5_Hom2_T6_B,1679037.728847744,Particulate,1,Homarine,8.546756756756757,NA,6,G52
L-Tryptophan,230717_Smp_G5_Hom2_T6_C,1608143.1468186658,Particulate,1,Homarine,8.546756756756757,NA,6,G52
L-Tryptophan,230717_Smp_G5_Hom2_T12_A,2177284.9696831233,Particulate,1,Homarine,8.546756756756757,NA,12,G52
L-Tryptophan,230717_Smp_G5_Hom2_T12_B,923981.1617182234,Particulate,1,Homarine,8.546756756756757,NA,12,G52
L-Tryptophan,230717_Smp_G5_Hom2_T12_C,1396931.36698906,Particulate,1,Homarine,8.546756756756757,NA,12,G52
L-Tryptophan,230717_Smp_G5_Hom2_T24_A,1145023.554541194,Particulate,1,Homarine,8.546756756756757,NA,24,G52
L-Tryptophan,230717_Smp_G5_Hom2_T24_B,2467519.9587203003,Particulate,1,Homarine,8.546756756756757,NA,24,G52
L-Tryptophan,230717_Smp_G5_Hom2_T24_C,1086109.8349731597,Particulate,1,Homarine,8.546756756756757,NA,24,G52
L-Tryptophan,230717_Smp_G5_Hom2_T48_A,1698083.9861330546,Particulate,1,Homarine,8.546756756756757,NA,48,G52
L-Tryptophan,230717_Smp_G5_Hom2_T48_B,923059.0506216696,Particulate,1,Homarine,8.546756756756757,NA,48,G52
L-Tryptophan,230717_Smp_G5_Hom2_T48_C,1875283.2396366936,Particulate,1,Homarine,8.546756756756757,NA,48,G52
L-Tryptophan,230717_Smp_G5_Hom2_T96_A,5269694.45911766,Particulate,1,Homarine,8.546756756756757,NA,96,G52
L-Tryptophan,230717_Smp_G5_Hom2_T96_B,5906135.361008338,Particulate,1,Homarine,8.546756756756757,NA,96,G52
L-Tryptophan,230717_Smp_G5_Hom2_T96_C,10555029.540561792,Particulate,1,Homarine,8.546756756756757,NA,96,G52
L-Tyrosine,230717_Smp_G5_Hom1_C_A,6508001.163734353,Particulate,1,Control,10.188125,182.081719,NA,G51
L-Tyrosine,230717_Smp_G5_Hom1_C_B,3422531.2614768064,Particulate,1,Control,10.188125,182.081719,NA,G51
L-Tyrosine,230717_Smp_G5_Hom1_C_C,2571849.161581053,Particulate,1,Control,10.188125,182.081719,NA,G51
L-Tyrosine,230717_Smp_G5_Hom1_T0_A,3025459.1425071037,Particulate,1,Homarine,10.188125,182.081719,0,G51
L-Tyrosine,230717_Smp_G5_Hom1_T0_B,2391457.1922684964,Particulate,1,Homarine,10.188125,182.081719,0,G51
L-Tyrosine,230717_Smp_G5_Hom1_T0_C,2992643.6688051755,Particulate,1,Homarine,10.188125,182.081719,0,G51
L-Tyrosine,230717_Smp_G5_Hom1_T6_A,3617118.399132276,Particulate,1,Homarine,10.188125,182.081719,6,G51
L-Tyrosine,230717_Smp_G5_Hom1_T6_B,2773332.529471371,Particulate,1,Homarine,10.188125,182.081719,6,G51
L-Tyrosine,230717_Smp_G5_Hom1_T6_C,2918053.7051675213,Particulate,1,Homarine,10.188125,182.081719,6,G51
L-Tyrosine,230717_Smp_G5_Hom1_T12_A,6077538.227558442,Particulate,1,Homarine,10.188125,182.081719,12,G51
L-Tyrosine,230717_Smp_G5_Hom1_T12_B,2222180.694982068,Particulate,1,Homarine,10.188125,182.081719,12,G51
L-Tyrosine,230717_Smp_G5_Hom1_T12_C,1414254.618151646,Particulate,1,Homarine,10.188125,182.081719,12,G51
L-Tyrosine,230717_Smp_G5_Hom1_T24_A,1906869.1770353052,Particulate,1,Homarine,10.188125,182.081719,24,G51
L-Tyrosine,230717_Smp_G5_Hom1_T24_B,2179657.6267978745,Particulate,1,Homarine,10.188125,182.081719,24,G51
L-Tyrosine,230717_Smp_G5_Hom1_T24_C,1274906.71752928,Particulate,1,Homarine,10.188125,182.081719,24,G51
L-Tyrosine,230717_Smp_G5_Hom1_T48_A,5599916.655306805,Particulate,1,Homarine,10.188125,182.081719,48,G51
L-Tyrosine,230717_Smp_G5_Hom1_T48_B,2093978.1579035677,Particulate,1,Homarine,10.188125,182.081719,48,G51
L-Tyrosine,230717_Smp_G5_Hom1_T48_C,5650313.002089367,Particulate,1,Homarine,10.188125,182.081719,48,G51
L-Tyrosine,230717_Smp_G5_Hom1_T96_A,12324772.386218123,Particulate,1,Homarine,10.188125,182.081719,96,G51
L-Tyrosine,230717_Smp_G5_Hom1_T96_B,3755965.821884718,Particulate,1,Homarine,10.188125,182.081719,96,G51
L-Tyrosine,230717_Smp_G5_Hom1_T96_C,10552858.128767377,Particulate,1,Homarine,10.188125,182.081719,96,G51
L-Tyrosine,230717_Smp_G5_Hom2_C_A,5370819.623533455,Particulate,1,Control,10.188125,182.081719,NA,G52
L-Tyrosine,230717_Smp_G5_Hom2_C_B,5827161.581111823,Particulate,1,Control,10.188125,182.081719,NA,G52
L-Tyrosine,230717_Smp_G5_Hom2_C_C,6521236.87013932,Particulate,1,Control,10.188125,182.081719,NA,G52
L-Tyrosine,230717_Smp_G5_Hom2_T0_A,9697495.83238267,Particulate,1,Homarine,10.188125,182.081719,0,G52
L-Tyrosine,230717_Smp_G5_Hom2_T0_B,6769797.613274521,Particulate,1,Homarine,10.188125,182.081719,0,G52
L-Tyrosine,230717_Smp_G5_Hom2_T0_C,5095539.405857211,Particulate,1,Homarine,10.188125,182.081719,0,G52
L-Tyrosine,230717_Smp_G5_Hom2_T6_A,5736957.401317704,Particulate,1,Homarine,10.188125,182.081719,6,G52
L-Tyrosine,230717_Smp_G5_Hom2_T6_B,5978784.729025452,Particulate,1,Homarine,10.188125,182.081719,6,G52
L-Tyrosine,230717_Smp_G5_Hom2_T6_C,5077162.413440877,Particulate,1,Homarine,10.188125,182.081719,6,G52
L-Tyrosine,230717_Smp_G5_Hom2_T12_A,7127978.451073347,Particulate,1,Homarine,10.188125,182.081719,12,G52
L-Tyrosine,230717_Smp_G5_Hom2_T12_B,4061995.239481482,Particulate,1,Homarine,10.188125,182.081719,12,G52
L-Tyrosine,230717_Smp_G5_Hom2_T12_C,5741253.295609313,Particulate,1,Homarine,10.188125,182.081719,12,G52
L-Tyrosine,230717_Smp_G5_Hom2_T24_A,3724818.096686128,Particulate,1,Homarine,10.188125,182.081719,24,G52
L-Tyrosine,230717_Smp_G5_Hom2_T24_B,7172062.081992395,Particulate,1,Homarine,10.188125,182.081719,24,G52
L-Tyrosine,230717_Smp_G5_Hom2_T24_C,3120210.7679386116,Particulate,1,Homarine,10.188125,182.081719,24,G52
L-Tyrosine,230717_Smp_G5_Hom2_T48_A,6246645.659121813,Particulate,1,Homarine,10.188125,182.081719,48,G52
L-Tyrosine,230717_Smp_G5_Hom2_T48_B,2789608.029739937,Particulate,1,Homarine,10.188125,182.081719,48,G52
L-Tyrosine,230717_Smp_G5_Hom2_T48_C,6466194.239453956,Particulate,1,Homarine,10.188125,182.081719,48,G52
L-Tyrosine,230717_Smp_G5_Hom2_T96_A,31728084.92348759,Particulate,1,Homarine,10.188125,182.081719,96,G52
L-Tyrosine,230717_Smp_G5_Hom2_T96_B,17425564.95623772,Particulate,1,Homarine,10.188125,182.081719,96,G52
L-Tyrosine,230717_Smp_G5_Hom2_T96_C,31836142.22767441,Particulate,1,Homarine,10.188125,182.081719,96,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_C_A,NA,Particulate,1,Control,11.089418604651163,162.076634,NA,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_C_B,3377599.8382051447,Particulate,1,Control,11.089418604651163,162.076634,NA,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_C_C,NA,Particulate,1,Control,11.089418604651163,162.076634,NA,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T0_A,NA,Particulate,1,Homarine,11.089418604651163,162.076634,0,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T0_B,NA,Particulate,1,Homarine,11.089418604651163,162.076634,0,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T0_C,1975610.899049929,Particulate,1,Homarine,11.089418604651163,162.076634,0,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T6_A,1919147.881608667,Particulate,1,Homarine,11.089418604651163,162.076634,6,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T6_B,NA,Particulate,1,Homarine,11.089418604651163,162.076634,6,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T6_C,1698651.1690068697,Particulate,1,Homarine,11.089418604651163,162.076634,6,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T12_A,NA,Particulate,1,Homarine,11.089418604651163,162.076634,12,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T12_B,1492801.8526464412,Particulate,1,Homarine,11.089418604651163,162.076634,12,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T12_C,1243831.4255621547,Particulate,1,Homarine,11.089418604651163,162.076634,12,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T24_A,1092164.484159557,Particulate,1,Homarine,11.089418604651163,162.076634,24,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T24_B,NA,Particulate,1,Homarine,11.089418604651163,162.076634,24,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T24_C,NA,Particulate,1,Homarine,11.089418604651163,162.076634,24,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T48_A,NA,Particulate,1,Homarine,11.089418604651163,162.076634,48,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T48_B,NA,Particulate,1,Homarine,11.089418604651163,162.076634,48,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T48_C,NA,Particulate,1,Homarine,11.089418604651163,162.076634,48,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T96_A,2858815.272638225,Particulate,1,Homarine,11.089418604651163,162.076634,96,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T96_B,NA,Particulate,1,Homarine,11.089418604651163,162.076634,96,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom1_T96_C,3953476.811436611,Particulate,1,Homarine,11.089418604651163,162.076634,96,G51
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_C_A,2763706.9896316295,Particulate,1,Control,11.089418604651163,162.076634,NA,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_C_B,3659327.7326656375,Particulate,1,Control,11.089418604651163,162.076634,NA,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_C_C,3983904.656331109,Particulate,1,Control,11.089418604651163,162.076634,NA,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T0_A,5095810.022289507,Particulate,1,Homarine,11.089418604651163,162.076634,0,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T0_B,3726450.408686438,Particulate,1,Homarine,11.089418604651163,162.076634,0,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T0_C,3687863.064831296,Particulate,1,Homarine,11.089418604651163,162.076634,0,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T6_A,3423388.1088068243,Particulate,1,Homarine,11.089418604651163,162.076634,6,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T6_B,3364173.1086769747,Particulate,1,Homarine,11.089418604651163,162.076634,6,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T6_C,2506386.4949882105,Particulate,1,Homarine,11.089418604651163,162.076634,6,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T12_A,2508744.987484077,Particulate,1,Homarine,11.089418604651163,162.076634,12,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T12_B,1954822.1570651145,Particulate,1,Homarine,11.089418604651163,162.076634,12,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T12_C,3073139.9490128313,Particulate,1,Homarine,11.089418604651163,162.076634,12,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T24_A,2226927.5397135615,Particulate,1,Homarine,11.089418604651163,162.076634,24,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T24_B,4128166.865582394,Particulate,1,Homarine,11.089418604651163,162.076634,24,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T24_C,1615646.4424588275,Particulate,1,Homarine,11.089418604651163,162.076634,24,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T48_A,5209074.878293712,Particulate,1,Homarine,11.089418604651163,162.076634,48,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T48_B,2640646.400994641,Particulate,1,Homarine,11.089418604651163,162.076634,48,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T48_C,5966446.578769454,Particulate,1,Homarine,11.089418604651163,162.076634,48,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T96_A,7075771.473784989,Particulate,1,Homarine,11.089418604651163,162.076634,96,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T96_B,10107436.919573978,Particulate,1,Homarine,11.089418604651163,162.076634,96,G52
N-Methyl-L-glutamic acid,230717_Smp_G5_Hom2_T96_C,13013623.825849544,Particulate,1,Homarine,11.089418604651163,162.076634,96,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_C_A,76500,Particulate,-1,Control,NA,NA,NA,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_C_B,NA,Particulate,-1,Control,NA,NA,NA,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_C_C,56746,Particulate,-1,Control,NA,NA,NA,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T0_A,NA,Particulate,-1,Homarine,NA,NA,0,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T0_B,47112,Particulate,-1,Homarine,NA,NA,0,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T0_C,NA,Particulate,-1,Homarine,NA,NA,0,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T6_A,NA,Particulate,-1,Homarine,NA,NA,6,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T6_B,147195,Particulate,-1,Homarine,NA,NA,6,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T6_C,NA,Particulate,-1,Homarine,NA,NA,6,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T12_A,53507,Particulate,-1,Homarine,NA,NA,12,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T12_B,NA,Particulate,-1,Homarine,NA,NA,12,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T12_C,NA,Particulate,-1,Homarine,NA,NA,12,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T24_A,NA,Particulate,-1,Homarine,NA,NA,24,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T24_B,NA,Particulate,-1,Homarine,NA,NA,24,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T24_C,NA,Particulate,-1,Homarine,NA,NA,24,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T48_A,NA,Particulate,-1,Homarine,NA,NA,48,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T48_B,NA,Particulate,-1,Homarine,NA,NA,48,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T48_C,63589,Particulate,-1,Homarine,NA,NA,48,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T96_A,NA,Particulate,-1,Homarine,NA,NA,96,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T96_B,NA,Particulate,-1,Homarine,NA,NA,96,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom1_T96_C,NA,Particulate,-1,Homarine,NA,NA,96,G51
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_C_A,NA,Particulate,-1,Control,NA,NA,NA,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_C_B,NA,Particulate,-1,Control,NA,NA,NA,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_C_C,NA,Particulate,-1,Control,NA,NA,NA,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T0_A,NA,Particulate,-1,Homarine,NA,NA,0,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T0_B,NA,Particulate,-1,Homarine,NA,NA,0,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T0_C,94854,Particulate,-1,Homarine,NA,NA,0,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T6_A,138807,Particulate,-1,Homarine,NA,NA,6,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T6_B,96917,Particulate,-1,Homarine,NA,NA,6,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T6_C,NA,Particulate,-1,Homarine,NA,NA,6,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T12_A,NA,Particulate,-1,Homarine,NA,NA,12,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T12_B,NA,Particulate,-1,Homarine,NA,NA,12,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T12_C,42052,Particulate,-1,Homarine,NA,NA,12,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T24_A,NA,Particulate,-1,Homarine,NA,NA,24,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T24_B,NA,Particulate,-1,Homarine,NA,NA,24,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T24_C,NA,Particulate,-1,Homarine,NA,NA,24,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T48_A,53823,Particulate,-1,Homarine,NA,NA,48,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T48_B,NA,Particulate,-1,Homarine,NA,NA,48,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T48_C,83192,Particulate,-1,Homarine,NA,NA,48,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T96_A,206801,Particulate,-1,Homarine,NA,NA,96,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T96_B,260061,Particulate,-1,Homarine,NA,NA,96,G52
UDP-N-acetylglucosamine,230717_Smp_G5_Hom2_T96_C,276037,Particulate,-1,Homarine,NA,NA,96,G52
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_C_A,NA,Particulate,1,Control,12.68279411764706,NA,NA,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_C_B,NA,Particulate,1,Control,12.68279411764706,NA,NA,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_C_C,NA,Particulate,1,Control,12.68279411764706,NA,NA,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T0_A,693218.0667556707,Particulate,1,Homarine,12.68279411764706,NA,0,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T0_B,891934.7453404001,Particulate,1,Homarine,12.68279411764706,NA,0,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T0_C,486874.8062084944,Particulate,1,Homarine,12.68279411764706,NA,0,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T6_A,16593746.975992778,Particulate,1,Homarine,12.68279411764706,NA,6,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T6_B,17213664.93198431,Particulate,1,Homarine,12.68279411764706,NA,6,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T6_C,15754561.320171386,Particulate,1,Homarine,12.68279411764706,NA,6,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T12_A,10244854.296276487,Particulate,1,Homarine,12.68279411764706,NA,12,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T12_B,9206427.185454411,Particulate,1,Homarine,12.68279411764706,NA,12,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T12_C,9391939.73401958,Particulate,1,Homarine,12.68279411764706,NA,12,G51
glutamic_acid_13C_15N,230717_Smp_G5_Hom1_T24_A,11957266.384229414,Particulate,1,Homarine,12.68279411764706,NA,24,G51
