mass_feature,core_metab,sample_fraction,experiment_id,timepoint,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h
n-methyl glutamine_13C_15N,Adenine,Particulate,G51,48,89.44348170660547,0.010205637311280479,0.1
n-methyl glutamine_13C_15N,Adenine,Particulate,G51,96,247.00113804193253,0.03826620427115119,0.1
n-methyl glutamine_13C_15N,Adenine,Particulate,G52,0,0.7304925665906675,0.12722440636549504,0.2
n-methyl glutamine_13C_15N,Adenine,Particulate,G52,6,100.7318601779666,0.016815547825912047,0.1
n-methyl glutamine_13C_15N,Adenine,Particulate,G52,12,79.39986237013865,0.029752174443982635,0.1
n-methyl glutamine_13C_15N,Adenine,Particulate,G52,24,174.5369243510943,0.034689472196448745,0.1
n-methyl glutamine_13C_15N,Adenine,Particulate,G52,48,462.4429453428187,0.14591980563178758,0.1
n-methyl glutamine_13C_15N,Adenine,Particulate,G52,96,0.6213186491333392,0.05430595862225837,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G51,0,0.6287538565601312,0.30524393276171546,0.2
n-methyl glutamine_13C_15N,Adenosine,Particulate,G51,6,39.03361509635348,0.03805075807961609,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G51,12,69.66773839141307,0.10296519656250214,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G51,24,179.73783135458814,0.044579754771631716,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G51,48,73.41904924061123,0.07938041214113509,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G51,96,71.04853071056549,0.044788965880112774,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G52,0,0.8619390670559933,0.167634933832171,0.4
n-methyl glutamine_13C_15N,Adenosine,Particulate,G52,6,128.34117249441965,0.03197129524933693,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G52,12,105.70281596639377,0.014315839956630463,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G52,24,272.95740011466233,0.02683283688970427,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G52,48,453.6809435209953,0.06079649746135163,0.1
n-methyl glutamine_13C_15N,Adenosine,Particulate,G52,96,0.9112119664656297,0.7598917271471952,0.7
n-methyl glutamine_13C_15N,Citrulline,Particulate,G51,0,1.8698431195057668,0.12980336540295315,0.2
n-methyl glutamine_13C_15N,Citrulline,Particulate,G51,6,48.88354857581305,0.007635578682168945,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G51,12,98.6810245323296,0.18115055205532327,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G51,24,281.96698759157056,0.04530713046110768,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G51,48,92.55425770838296,0.21392408827307283,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G51,96,449.4273606884765,0.009766089878038703,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G52,0,0.9905340867856014,0.9794219422732757,1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G52,6,42.81455793878143,0.03903520762116885,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G52,12,43.59794989678039,0.002629202354563108,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G52,24,185.31915967975067,0.0346310139980518,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G52,48,368.71412911423926,0.17122358879058155,0.1
n-methyl glutamine_13C_15N,Citrulline,Particulate,G52,96,0.29833827344802877,0.15554098121918258,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G51,0,0.7843401161668838,0.20130641168709476,0.2
n-methyl glutamine_13C_15N,Cytosine,Particulate,G51,6,93.21460014393305,0.0024312626390999435,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G51,12,87.28645007447587,0.10232593847795077,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G51,24,160.8538414191748,0.053712996118134085,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G51,48,71.52469537613803,0.010034380081881749,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G51,96,268.6534925410596,0.01540315393608182,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G52,0,0.48160872704727176,0.06299077576805852,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G52,6,65.54715698877065,0.004662793150432114,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G52,12,63.845350399727295,0.0111472103768131,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G52,24,127.41602483373471,0.026532216034055162,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G52,48,591.6357239260568,0.2919414063619314,0.1
n-methyl glutamine_13C_15N,Cytosine,Particulate,G52,96,0.6145792242035877,0.10688907363150793,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G51,0,0.6664894796061431,0.02840915715016173,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G51,6,37.341686191262866,0.02991108102887099,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G51,12,49.67042593485336,0.08176724583155709,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G51,24,112.4851626386156,0.053102194536343,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G51,48,62.527353780335154,0.0014696986799702357,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G51,96,75.89873364247046,0.20973516002115927,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G52,0,0.7791588487584669,0.045790726074340427,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G52,6,118.67684029763166,0.05011014078528168,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G52,12,66.42458963063208,0.017023693738597787,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G52,24,130.51990134599896,0.016614960238515938,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G52,48,330.89002626956733,0.09525102485768225,0.1
n-methyl glutamine_13C_15N,Deoxyadenosine,Particulate,G52,96,0.993189967721624,0.9870111469168683,0.7
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G51,0,1.2406040447877245,0.3771424916713133,0.4
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G51,6,52.32465239450693,0.02799291727823793,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G51,12,67.6478503751651,0.08990646407324039,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G51,24,191.4858455639684,0.006399461157311981,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G51,48,51.75570761496081,0.10437753911099212,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G51,96,72.82527373536884,0.04272263925029772,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G52,0,0.7550394836473876,0.38404405443619993,0.4
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G52,6,68.26693241339372,0.011629424508560143,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G52,12,57.739506056405396,0.00508197320229468,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G52,24,162.6050181602221,0.02553338585063164,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G52,48,234.5300188309421,0.045058725188969445,0.1
n-methyl glutamine_13C_15N,L-Arginine,Particulate,G52,96,0.17273853458533367,0.05260616430921318,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G51,0,0.8850383447490521,0.6343558701535474,1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G51,6,45.73542317112481,0.017016378785851743,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G51,12,79.02522651910425,0.0735530962981453,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G51,24,220.51658463448595,0.003104817170786371,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G51,48,101.63787794040367,0.03646731056455047,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G51,96,205.6547801488222,0.006297763652317951,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G52,0,0.8960408474075351,0.3359652076966349,0.4
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G52,6,79.36567651241688,0.005222535932969579,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G52,12,75.12535158823846,0.003260785476643042,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G52,24,192.35857275927486,0.036613990631825195,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G52,48,379.00821193476156,0.08432734922769768,0.1
n-methyl glutamine_13C_15N,L-Glutamic acid,Particulate,G52,96,0.2910667592556258,7.298597616312111e-4,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G51,0,1.573998100925299,0.24696224058670546,0.4
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G51,6,51.152899734840815,0.024557355207968277,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G51,12,81.45046768879472,0.15211565570284544,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G51,24,207.66199389857783,0.037681399189415835,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G51,48,59.23209406005646,0.16394875452674174,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G51,96,96.54162373003392,0.04515099519295277,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G52,0,0.7930845721950686,0.36128898884420535,0.7
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G52,6,49.57520538886752,0.011675084101083998,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G52,12,39.960078299462275,0.005932431961893702,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G52,24,140.08470854043193,0.016491882898374246,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G52,48,222.05127867647866,0.047094374994658635,0.1
n-methyl glutamine_13C_15N,L-Lysine,Particulate,G52,96,0.1357249271567613,0.02489170523013274,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G51,0,1.5082796322932654,0.20584563515607604,0.2
n-methyl glutamine_13C_15N,L-Proline,Particulate,G51,6,60.54545103193576,4.783927098432777e-4,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G51,12,83.64137804003025,0.1548711765646994,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G51,24,245.91927216500514,0.053279933099956565,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G51,48,60.70172967911474,0.12786436238588117,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G51,96,244.4586885544885,0.004116724012533428,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G52,0,0.8662134830403071,0.30646266670808636,0.4
n-methyl glutamine_13C_15N,L-Proline,Particulate,G52,6,63.88623438698213,0.004634428366071877,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G52,12,48.67970812680505,0.008683404670716648,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G52,24,151.96082714429915,0.030177529016576866,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G52,48,249.88495449242652,0.049061815770970386,0.1
n-methyl glutamine_13C_15N,L-Proline,Particulate,G52,96,0.2650732961266348,0.006012705370156835,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G51,0,2.496487906961938,0.06556605156793453,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G51,6,49.67499073287547,0.020392061739923174,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G51,12,106.84018800311817,0.21088321639551239,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G51,24,232.49193286973932,0.06743131712256188,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G51,48,71.9217137452692,0.24883345698483303,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G51,96,409.2264799768029,0.014854978134191163,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G52,0,1.0602530858404882,0.8476897348106875,1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G52,6,60.028115052093696,0.020287707709714633,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G52,12,82.62424703507432,0.0014317664023224769,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G52,24,261.72531099627145,0.05539195554462662,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G52,48,420.67141827502155,0.09611795532490588,0.1
n-methyl glutamine_13C_15N,L-Serine,Particulate,G52,96,0.4110866205101539,0.11796632075434668,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G51,0,1.2973322505725393,0.35367202104926077,0.4
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G51,6,73.24334601230868,7.042548801293033e-4,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G51,12,117.31479783339705,0.14076709927112008,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G51,24,325.2625104149027,0.0398152154557332,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G51,48,92.21154814798611,0.1719957410835731,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G51,96,153.37596442453057,0.07744687444072676,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G52,0,0.8746695840559041,0.5183508856056309,0.7
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G52,6,101.91910522767536,0.002762767659192122,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G52,12,98.73416901433667,0.0034859092874383467,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G52,24,280.56651965770334,0.028968128429939656,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G52,48,422.0691640881986,0.08892692279096961,0.1
n-methyl glutamine_13C_15N,L-Tyrosine,Particulate,G52,96,0.23538375687838245,5.563464168929156e-4,0.1
unknown_C6H11NO2_pos,Adenine,Particulate,G51,0,0.9988664569446117,0.9959723164433459,1
unknown_C6H11NO2_pos,Adenine,Particulate,G51,6,1.4993066242811355,0.4126459656680783,0.4
unknown_C6H11NO2_pos,Adenine,Particulate,G51,12,0.8409318482987337,0.5516077903702482,1
unknown_C6H11NO2_pos,Adenine,Particulate,G51,24,0.70695368958038,0.2641354610198483,0.4
unknown_C6H11NO2_pos,Adenine,Particulate,G51,48,0.4838072630365874,0.08553156855044108,0.1
unknown_C6H11NO2_pos,Adenine,Particulate,G51,96,0.5722228588282695,0.12005512420086864,0.2
unknown_C6H11NO2_pos,Adenine,Particulate,G52,0,0.744003201690713,0.020494175412862404,0.1
unknown_C6H11NO2_pos,Adenine,Particulate,G52,6,1.194743806525775,0.4862758968062551,0.7
unknown_C6H11NO2_pos,Adenine,Particulate,G52,12,0.9905142909117476,0.9301518909469997,1
unknown_C6H11NO2_pos,Adenine,Particulate,G52,24,0.6839048479063896,0.47037533897209644,0.7
unknown_C6H11NO2_pos,Adenine,Particulate,G52,48,1.5958350749375934,0.4736108474931942,0.7
unknown_C6H11NO2_pos,Adenine,Particulate,G52,96,2.053359439670055,0.1950022600229073,0.1
unknown_C6H11NO2_pos,Adenosine,Particulate,G51,0,0.9051778225934067,0.8123186366788503,0.7
unknown_C6H11NO2_pos,Adenosine,Particulate,G51,6,0.7948335635194431,0.673277284439431,0.7
unknown_C6H11NO2_pos,Adenosine,Particulate,G51,12,0.6605614728126241,0.07924564156600558,0.2
unknown_C6H11NO2_pos,Adenosine,Particulate,G51,24,0.8290430297403906,0.6088631265428693,0.7
unknown_C6H11NO2_pos,Adenosine,Particulate,G51,48,0.42420526342768944,0.010805015389768918,0.1
unknown_C6H11NO2_pos,Adenosine,Particulate,G51,96,0.17999928858334657,0.002266097702480134,0.1
unknown_C6H11NO2_pos,Adenosine,Particulate,G52,0,0.8511078531095974,0.4017481101757196,0.7
unknown_C6H11NO2_pos,Adenosine,Particulate,G52,6,1.4438904053391022,0.17420866899367612,0.2
unknown_C6H11NO2_pos,Adenosine,Particulate,G52,12,1.4086560152915129,0.45056306433529125,0.4
unknown_C6H11NO2_pos,Adenosine,Particulate,G52,24,1.0294753570617798,0.9616665097346239,1
unknown_C6H11NO2_pos,Adenosine,Particulate,G52,48,1.5618156628295294,0.035970419409643045,0.1
unknown_C6H11NO2_pos,Adenosine,Particulate,G52,96,2.966511417035812,0.23317186643529655,0.2
unknown_C6H11NO2_pos,Citrulline,Particulate,G51,0,2.0115678397440235,0.19522136651698965,0.4
unknown_C6H11NO2_pos,Citrulline,Particulate,G51,6,0.7104552097639869,0.6637850275619398,1
unknown_C6H11NO2_pos,Citrulline,Particulate,G51,12,0.6454691908983053,0.6003399276584568,1
unknown_C6H11NO2_pos,Citrulline,Particulate,G51,24,0.9620359730220064,0.9517960737977498,0.7
unknown_C6H11NO2_pos,Citrulline,Particulate,G51,48,0.4190326491260477,0.40154959355849584,0.4
unknown_C6H11NO2_pos,Citrulline,Particulate,G51,96,0.9021226371948654,0.8743659018269015,0.7
unknown_C6H11NO2_pos,Citrulline,Particulate,G52,0,0.9984788596941626,0.9966624611628865,0.7
unknown_C6H11NO2_pos,Citrulline,Particulate,G52,6,0.49810505190769006,0.23666247183538194,0.4
unknown_C6H11NO2_pos,Citrulline,Particulate,G52,12,0.5647559836888022,0.2885494182277156,0.7
unknown_C6H11NO2_pos,Citrulline,Particulate,G52,24,0.7449347303886413,0.6236493757958274,0.4
unknown_C6H11NO2_pos,Citrulline,Particulate,G52,48,1.319340882508228,0.6736858569021151,1
unknown_C6H11NO2_pos,Citrulline,Particulate,G52,96,0.9361893445767108,0.8802131507860982,1
unknown_C6H11NO2_pos,Cytosine,Particulate,G51,0,0.9898601226191864,0.9578105508967742,1
unknown_C6H11NO2_pos,Cytosine,Particulate,G51,6,1.6204592224808967,0.443845776973842,1
unknown_C6H11NO2_pos,Cytosine,Particulate,G51,12,0.8464150780031793,0.5791035992559752,1
unknown_C6H11NO2_pos,Cytosine,Particulate,G51,24,0.6614842302796939,0.17328565875756766,0.4
unknown_C6H11NO2_pos,Cytosine,Particulate,G51,48,0.3947049100220119,0.028021600997594723,0.1
unknown_C6H11NO2_pos,Cytosine,Particulate,G51,96,0.6282988484978157,0.07511676164086734,0.1
unknown_C6H11NO2_pos,Cytosine,Particulate,G52,0,0.5018408955162259,0.015213188303020127,0.1
unknown_C6H11NO2_pos,Cytosine,Particulate,G52,6,0.784633400400078,0.20118538782227116,0.4
unknown_C6H11NO2_pos,Cytosine,Particulate,G52,12,0.8271555560193706,0.21167471366395352,0.2
unknown_C6H11NO2_pos,Cytosine,Particulate,G52,24,0.5028118093869607,0.19234352711074987,0.1
unknown_C6H11NO2_pos,Cytosine,Particulate,G52,48,2.1529435821389313,0.5351075385115577,0.7
unknown_C6H11NO2_pos,Cytosine,Particulate,G52,96,2.0204631221982816,0.134181065908769,0.1
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G51,0,0.8460402212421543,0.5253661779142391,0.7
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G51,6,0.670808827526273,0.41068291806943596,0.7
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G51,12,0.4537833638682036,0.03613967914320905,0.1
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G51,24,0.4714163358552272,0.05370240809024681,0.1
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G51,48,0.3439965787132554,0.03692489103504631,0.1
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G51,96,0.18215138551030577,0.010267527544283322,0.1
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G52,0,0.7548395027960315,0.36827517239843494,0.2
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G52,6,1.3029541772090572,0.40522902583201514,0.2
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G52,12,0.8590919295101985,0.6905937858610305,0.4
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G52,24,0.47642020037521315,0.17893694769820448,0.2
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G52,48,1.079979042060413,0.7466706223384503,0.7
unknown_C6H11NO2_pos,Deoxyadenosine,Particulate,G52,96,3.3496205791966753,0.3099593604953546,0.2
unknown_C6H11NO2_pos,L-Arginine,Particulate,G51,0,1.5101288499101344,0.19813719009179895,0.4
unknown_C6H11NO2_pos,L-Arginine,Particulate,G51,6,0.7559218864311926,0.47297846181368736,1
unknown_C6H11NO2_pos,L-Arginine,Particulate,G51,12,0.5621889402922239,0.24396450776022188,0.2
unknown_C6H11NO2_pos,L-Arginine,Particulate,G51,24,0.7495159373351469,0.45167275720593747,0.7
unknown_C6H11NO2_pos,L-Arginine,Particulate,G51,48,0.2687556183324848,0.10465048953693494,0.1
unknown_C6H11NO2_pos,L-Arginine,Particulate,G51,96,0.16766054907039982,0.08742337557826099,0.1
unknown_C6H11NO2_pos,L-Arginine,Particulate,G52,0,0.8021167520939123,0.3760233507046957,0.4
unknown_C6H11NO2_pos,L-Arginine,Particulate,G52,6,0.8467276443616294,0.5195165014834775,0.7
unknown_C6H11NO2_pos,L-Arginine,Particulate,G52,12,0.7881264440752416,0.3568831690357316,0.4
unknown_C6H11NO2_pos,L-Arginine,Particulate,G52,24,0.6688191840027158,0.4252930234057081,1
unknown_C6H11NO2_pos,L-Arginine,Particulate,G52,48,0.9266541226319306,0.7650371999017465,1
unknown_C6H11NO2_pos,L-Arginine,Particulate,G52,96,0.5893196822352675,0.17844658562811566,0.4
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G51,0,1.099256662362505,0.6358466717292155,1
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G51,6,0.713641988741857,0.2989071753878858,0.4
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G51,12,0.6998420052079637,0.2168031333119708,0.2
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G51,24,0.8993964479181933,0.6268996863942804,0.7
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G51,48,0.5569334775168095,0.10587175878274975,0.1
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G51,96,0.4812568079971223,0.07996521153104681,0.1
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G52,0,0.88918802159169,0.6266821651826997,0.7
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G52,6,0.9197362657385966,0.7615846885069155,0.7
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G52,12,0.9714599546991399,0.9262712879231099,1
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G52,24,0.7523823039682006,0.5971295988077563,1
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G52,48,1.3790909279238137,0.450083321780802,0.7
unknown_C6H11NO2_pos,L-Glutamic acid,Particulate,G52,96,0.9113521966247593,0.7692771655997437,1
unknown_C6H11NO2_pos,L-Lysine,Particulate,G51,0,1.8424589956788489,0.10320219469107769,0.1
unknown_C6H11NO2_pos,L-Lysine,Particulate,G51,6,0.7505409702039545,0.5230785968798085,1
unknown_C6H11NO2_pos,L-Lysine,Particulate,G51,12,0.6289837099891354,0.3824911289542945,0.4
unknown_C6H11NO2_pos,L-Lysine,Particulate,G51,24,0.7933152348350949,0.582571395009402,0.7
unknown_C6H11NO2_pos,L-Lysine,Particulate,G51,48,0.3048043939405498,0.14632849223528197,0.2
unknown_C6H11NO2_pos,L-Lysine,Particulate,G51,96,0.223733302845547,0.12796934209342029,0.1
unknown_C6H11NO2_pos,L-Lysine,Particulate,G52,0,0.8242497256329278,0.43413411433897664,1
unknown_C6H11NO2_pos,L-Lysine,Particulate,G52,6,0.6017331727213462,0.08306856723136422,0.2
unknown_C6H11NO2_pos,L-Lysine,Particulate,G52,12,0.5418191213669253,0.06478895943670934,0.2
unknown_C6H11NO2_pos,L-Lysine,Particulate,G52,24,0.5455062882413161,0.22930444436038708,0.2
unknown_C6H11NO2_pos,L-Lysine,Particulate,G52,48,0.8362663470201338,0.43438719625068856,1
unknown_C6H11NO2_pos,L-Lysine,Particulate,G52,96,0.4545248014705604,0.05965892691457452,0.1
unknown_C6H11NO2_pos,L-Proline,Particulate,G51,0,1.7249920856541099,0.26330467992850265,0.4
unknown_C6H11NO2_pos,L-Proline,Particulate,G51,6,0.9128053465707486,0.882728817495519,1
unknown_C6H11NO2_pos,L-Proline,Particulate,G51,12,0.6183234814923566,0.4957855580429375,0.7
unknown_C6H11NO2_pos,L-Proline,Particulate,G51,24,0.8830259739979326,0.8277081508705757,1
unknown_C6H11NO2_pos,L-Proline,Particulate,G51,48,0.29191736956700404,0.25340584604226907,0.2
unknown_C6H11NO2_pos,L-Proline,Particulate,G51,96,0.5087669354862452,0.388678598119403,0.7
unknown_C6H11NO2_pos,L-Proline,Particulate,G52,0,0.8776806515777279,0.48787512644886377,0.4
unknown_C6H11NO2_pos,L-Proline,Particulate,G52,6,0.7463538872390526,0.189031014979636,0.2
unknown_C6H11NO2_pos,L-Proline,Particulate,G52,12,0.6112958356919718,0.05831045278309774,0.1
unknown_C6H11NO2_pos,L-Proline,Particulate,G52,24,0.6065936587501926,0.32255140835330287,0.4
unknown_C6H11NO2_pos,L-Proline,Particulate,G52,48,0.9241473669348053,0.7456268755543483,1
unknown_C6H11NO2_pos,L-Proline,Particulate,G52,96,0.8370514835068645,0.5382330071466186,0.7
unknown_C6H11NO2_pos,L-Serine,Particulate,G51,0,2.6270835292414905,0.10732222000821315,0.2
unknown_C6H11NO2_pos,L-Serine,Particulate,G51,6,0.7713412756618359,0.7752549640757199,1
unknown_C6H11NO2_pos,L-Serine,Particulate,G51,12,0.6730985034467236,0.6752402320802201,1
unknown_C6H11NO2_pos,L-Serine,Particulate,G51,24,0.770831473005667,0.7560725685885765,0.7
unknown_C6H11NO2_pos,L-Serine,Particulate,G51,48,0.3103168501558191,0.38863950443600687,0.4
unknown_C6H11NO2_pos,L-Serine,Particulate,G51,96,0.8026534080682595,0.7860012617651531,0.7
unknown_C6H11NO2_pos,L-Serine,Particulate,G52,0,1.0625370575424513,0.8726647416611809,1
unknown_C6H11NO2_pos,L-Serine,Particulate,G52,6,0.6838849060377208,0.378662790699223,0.4
unknown_C6H11NO2_pos,L-Serine,Particulate,G52,12,1.0605012637797642,0.8760012483098455,1
unknown_C6H11NO2_pos,L-Serine,Particulate,G52,24,1.0692204739909892,0.9163525715441748,0.7
unknown_C6H11NO2_pos,L-Serine,Particulate,G52,48,1.491312202304547,0.41822760753119326,0.7
unknown_C6H11NO2_pos,L-Serine,Particulate,G52,96,1.285971324373938,0.5802806536295861,0.7
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G51,0,1.5145125239158295,0.3959636338279915,0.4
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G51,6,1.1197048698064944,0.8481968672447212,0.7
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G51,12,0.8595428282677455,0.7879340881827017,1
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G51,24,1.1898683115516968,0.7186413608672575,0.7
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G51,48,0.4393597317972622,0.31593648363633897,0.4
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G51,96,0.33058148759437866,0.24869028685907363,0.2
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G52,0,0.8971162074536371,0.6935237221898745,0.7
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G52,6,1.1996532119236083,0.46287524538767566,0.4
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G52,12,1.290117251152647,0.4064534796134765,0.7
unknown_C6H11NO2_pos,L-Tyrosine,Particulate,G52,24,1.1101059723701427,0.8623100127869615,0.7
