mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
Citric acid,L-Proline,Particulate,0.8513885850279665,5.2103390159187475,0.036336234751010506,0.1,0.1916326257204802,0.4
Citric acid,L-Serine,Particulate,1.1008965136758573,4.103710530945486,0.05294929394637097,0.1,0.4609320886912168,0.7
Citric acid,L-Tyrosine,Particulate,0.788297319745376,1.6771615490834444,0.18469460479845087,0.1,0.07832989250441819,0.1
Citrulline,Adenine,Particulate,1.0658295889302052,0.08493965968907038,2.648575053891176e-4,0.1,0.8917110976036563,0.7
Citrulline,Adenosine,Particulate,0.9375821924958702,0.09594760171416142,0.024213067417255252,0.1,0.77441744878523755,1
Citrulline,Cytosine,Particulate,0.7218881149302462,0.06783593319696797,0.01477819917634289,0.1,0.1455194423011078,0.2
Citrulline,Deoxyadenosine,Particulate,0.7769645642424466,0.08556121229711064,0.001910990738418543,0.1,0.07528733548784251,0.1
Citrulline,Glutathione disulfide,Particulate,0.18542770944890558,0.6741636660632244,0.6694280073786543,0.7,0.025801720175893644,0.1
Citrulline,Guanosine,Particulate,0.8681970294034973,0.11258631408767547,0.008269996200327449,0.1,0.5321407839251083,0.7
Citrulline,L-Arginine,Particulate,0.8221417152141172,0.13941712739333562,0.001391399932057632,0.1,0.0389884685044196,0.1
Citrulline,L-Glutamic acid,Particulate,0.19549075142945824,0.03644929879677715,3.759478936024157e-7,0.1,1.022251606953751e-6,0.1
Citrulline,L-Homoserine,Particulate,0.181761620673586,0.02398039525347636,0.0011918117473342907,0.1,0.001261263243134821,0.1
Citrulline,L-Lysine,Particulate,0.8355046150063525,0.07715605288293413,0.006326361717472577,0.1,0.1664444628727451,0.2
Citrulline,L-Proline,Particulate,0.7028819769977565,0.14229978290188813,0.0070065898814168845,0.1,0.052320580842975646,0.1
Citrulline,L-Serine,Particulate,0.9109639422985489,0.11050169704627971,0.02027981537706474,0.1,0.5757782051906791,1
Citrulline,L-Tyrosine,Particulate,0.6533520723744501,0.04561978215456719,2.11147321223959e-4,0.1,2.4916179333997707e-4,0.1
Creatine,Adenine,Particulate,0.01802221362856766,0.02597563849037123,0.30433110840990657,0.4,0.30143318758112225,0.4
Creatine,Adenosine,Particulate,0.017036599568447438,0.03292989973047653,0.2692142787275047,0.7,0.26370179117854176,0.7
Creatine,Cytosine,Particulate,0.01020092853173441,0.018113543422917704,0.3326224292989182,0.7,0.3296559027241079,0.7
Creatine,Deoxyadenosine,Particulate,0.013053936672805216,0.02693988069896782,0.30078626640254225,0.7,0.29574213422270057,0.7
Creatine,Glutathione disulfide,Particulate,0.004085195653488285,0.3109736057289535,0.3891012627228158,0.7,0.245585270993844,0.1
Creatine,Guanosine,Particulate,0.01628750182325096,0.039905660279168594,0.2811772617388905,0.7,0.27281338809634414,0.4
Creatine,L-Arginine,Particulate,0.014015111145963443,0.04536667396835129,0.3096066068749705,0.7,0.2980156057467707,0.7
Creatine,L-Glutamic acid,Particulate,0.0032086356226783217,0.011239470517218601,0.31120127937263453,0.4,0.30827816586482426,0.1
Creatine,L-Homoserine,Particulate,0.0029023589982172773,0.007249694444674097,0.31990553251619364,0.1,0.3183097206564078,0.1
Creatine,L-Lysine,Particulate,0.014623753474199386,0.02562935874162405,0.2901535714624221,0.7,0.2862108443758937,0.7
Creatine,L-Proline,Particulate,0.012221617793144958,0.047441019747556844,0.2998917578214634,0.7,0.28704813776068777,0.7
Creatine,L-Serine,Particulate,0.0162934676128014,0.03773456138889174,0.2791197148968441,0.7,0.2715369639983717,0.7
Creatine,L-Tyrosine,Particulate,0.01054909459087307,0.013977922030093053,0.31482255631389044,0.7,0.313561607478436,0.2
"Cys-Gly, oxidized",Adenine,Particulate,1.9895449947306552,3.9915591044501624,0.234711312701395,0.7,0.5884881380950286,0.7
"Cys-Gly, oxidized",Adenosine,Particulate,2.457213109793524,4.665109739242386,0.09227442382923866,0.1,0.5368843816638503,0.7
"Cys-Gly, oxidized",Cytosine,Particulate,2.0304731113532104,3.813318179206508,0.21813320762372657,0.2,0.6011559626042072,0.7
"Cys-Gly, oxidized",Deoxyadenosine,Particulate,2.2269112923020358,4.198130850996323,0.10216223744627184,0.1,0.5783114535662558,0.7
"Cys-Gly, oxidized",Glutathione disulfide,Particulate,1.081203258327212,92.68418273037886,0.42393103581275576,0.7,0.9439841232145768,0.7
"Cys-Gly, oxidized",Guanosine,Particulate,2.205990657653608,5.355312444923777,0.09094227531097514,0.1,0.5724361444727161,0.7
"Cys-Gly, oxidized",L-Arginine,Particulate,2.578168210794514,8.451119360838561,0.21089323504639731,0.1,0.5493959203286101,0.7
"Cys-Gly, oxidized",L-Glutamic acid,Particulate,0.6346825369451334,1.915761612926214,0.2968895300841593,0.2,0.5777174635825189,0.7
"Cys-Gly, oxidized",L-Homoserine,Particulate,0.6167176811711842,1.3538227397807638,0.6077798096376942,1,0.5571851599488878,0.7
"Cys-Gly, oxidized",L-Lysine,Particulate,2.6097376225518207,4.334632679626858,0.2034810230535826,0.1,0.5465715814918164,0.7
